,unique_id,Name,Homepage,image_url,Description,City,State,Country,Lat,Lng
78,5c0318bab02814cd7c000d09,Tijuana Migrants Relief Coordination,https://tijuanamigrants.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/5c0318bab02814cd7c000d09/orbit_four_columns_46514032_355299855276210_6500664728866521088_n.png,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Tijuana,Baja California,MX,-117.04096999999996,32.53505000000007
79,5be5ec04b02814cf88000eb0,"CampFireButte.recovers.org -  Community Disaster communications, relief, recovery & resiliency 2018",https://campfirebutte.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/5be62987b02814ddba000002/orbit_four_columns_RenderedI.jpg,We facilitate community preparedness & recovery. Residents can request help or sign up to donate goods or services and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Chico,California,US,-121.84197999999998,39.73200000000003
80,5bdcc2adb02814291a00b205,Hurricane Michael Relief Effort,https://panamacity.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Panama City,Florida,US,-85.66032999999999,30.15987000000007
81,5bd40fc6b02814291a007056,Boulder Community Ecumenical Resilience Hub,https://boulder.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Boulder,Colorado,US,-105.27923999999996,40.01574000000005
82,5bcb2368b02814454400310f,Llano County 2018 Flood Recovery,https://llano.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Kingsland,Texas,US,-98.45129364790546,30.677019115126328
83,5bad1715b028149e0d00fbb4,Ontario Disaster Relief Hub,https://ontario.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Ontario,California,US,-117.64809999999994,34.06457000000006
84,5b76867fb028140c2d009174,Do for Kerala,https://floodkerala.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Ker,Mahārāshtra,IN,76.90000000000003,18.983330000000024
85,5b19a979b0281454ce01a36e,Missoula Flood Support,https://missoulafloodsupport.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/5b19ad64b028140ea801a920/orbit_four_columns_32313842_2110572758970787_3897260582885130240_n.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Missoula,Montana,US,-113.99624999999997,46.872780000000034
86,5b04c080b028140ea80022a8,Lorne Community Hub,https://lorne.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/5b04c080b028140ea80022a8/orbit_four_columns_safe_image.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Lorne,Victoria,AU,143.97545000000002,-38.54215999999997
87,5afba62cb0281410c5014300,North Melbourne Community Hub,https://northmelbourne.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/5afba62cb0281410c5014300/orbit_four_columns_image.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Melbourne,Victoria,AU,144.94613000000004,-37.800509999999974
88,5aea4626b0281410c5005f47,Ventura County Long Term Recovery Group,https://venturacountyltrg.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Ventura,California,US,-119.29231999999996,34.28082000000006
89,5adb7debb02814bf600016b0,Trinidad and Tobago Relief Hub,https://trinidadandtobago.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Trinidad,Beni,BO,-64.89862999999997,-14.830929999999967
90,5ad76869b02814448101fa68,Wildfire & Disaster Relief: USA Nationwide Ag Community,https://usaag.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Usa,Arusha,TZ,36.85000000000008,-3.3666699999999423
91,5ad3abeab02814905100c369,"Woodward, Dewey & Ellis Co. Fire Relief",https://woodward.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Woodward,Oklahoma,US,-99.39903999999996,36.433640000000025
92,5ad13d75b02814f6e3011cf1,Allen Relief Hub,https://allen.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Allen,Texas,US,-96.67448999999999,33.10113000000007
93,5ac535bfb0281444810108cb,Waldo County Emergency Management,https://waldocounty.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/5ac61805b02814f6e3006c1b/orbit_four_columns_Brooks_-_69_Knowlton_Road.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Belfast,Maine,US,-69.00796999999994,44.42587000000003
94,5ac2b84cb02814f6e300333d,Dark Side,https://darksideofthemoon.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Luna,Louisiana,US,-92.22272999999996,32.333840000000066
95,5ab4f42bb028142abf006dd7,Monroeville Community Relief Hub,https://monroeville.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Monroeville,Pennsylvania,US,-79.78010999999998,40.43646000000007
96,5aa6fcd3b02814cd49029802,Flathead Reservation,https://flatheadreservation.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/5aa97e3cb0281451fc00029f/orbit_four_columns_Flathead_Reservation.jpg,"This site is designed to facilitate community connectedness, preparedness and recovery as needed. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.",Ronan,Montana,US,-114.09708999999998,47.52820000000003
97,5aa6a4ddb02814963d028bbd,Barrio Obrero,https://barrioobrero.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Santurce,Santa Fe,AR,-61.18021999999996,-30.187049999999942
98,5aa69415b02814f76a000a0d,Castañer,https://castaner.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Castañer,,PR,-66.83211999999997,18.180510000000027
99,5aa5e689b02814cd4902884c,Brazoria County Rescue Team - Disaster Relief,https://bcounty.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/5aa5e7ebb02814cf9401fa0d/orbit_four_columns_59958A2E-69F0-4C54-AC20-A57AA2A785A6.jpeg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Angleton,Texas,US,-95.5538647840464,29.20035675179191
100,5a90e253b02814cd49016564,Standish Sterling Community Flood Volunteers,https://sterlingflood.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Sterling,Michigan,US,-84.02334999999994,44.03328000000005
101,5a8f35f4b02814d9c30107c6,Palms Disaster Recovery,https://palms.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Los Angeles,California,US,-118.42095999999998,34.01986000000005
102,5a7d8ef1b028149af909c171,Springdale Community Relief Hub,https://springdale.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/5a7d8ef1b028149af909c171/orbit_four_columns_IMG_0849.JPG,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Springdale,Newfoundland and Labrador,CA,-56.06675999999993,49.501810000000035
103,5a60cdc7b02814e80603f8e5,Patches Inc.,https://patches.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Lawrenceburg,Tennessee,US,-87.33145999999994,35.24100000000004
104,5a563163b02814823300c5f3,BakerRipley Harvey Recovery,https://houston.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Houston,Texas,US,-95.36967999999996,29.76058000000006
105,5a556550b02814f0a8005b46,Silver Spring Cares Emergency Hub,https://silverspring.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/5a665e8cb028143a1b033829/orbit_four_columns_download.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Silver Spring,Maryland,US,-77.02886999999998,38.996680000000026
106,5a29bc78b02814ee4000ce5d,Thomas Fire Help,https://thomasfirehelp.recovers.org,,We are grassroots volunteers connecting people that need help to people giving help.,Fillmore,California,US,-118.95031543256556,34.36434092575916
107,5a204b1ab02814d24d014f7d,Stonehill,https://altadena.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Altadena,California,US,-118.13151999999997,34.18549000000007
108,5a142723b0281445b1049873,Sheldon Swanton St Albans Help,https://franklincounty.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Saint Albans,Vermont,US,-73.03246834567274,44.86047489915793
109,5a087830b028143b02007a3e,"Coffee Park Financial Assistance, Clothing & Goods",https://coffeeparkassistance.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Santa Rosa,California,US,-122.71243999999996,38.43790000000007
110,59ffba04b028143a0800c37c,Richland Community Relief/Response,https://richland.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Richland Twp,Michigan,US,-85.45506999999998,42.36817000000008
111,59f11f4cb028144cc70021b4,Le Mieux Puerto Rico Relief Group,https://puertorico.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Puerto Rico,Caquetá,CO,-75.15844999999996,1.9098000000000752
112,59ee967eb02814309e008fe7,Saint-Roch Neighbourhood,https://quebeccity.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Québec,Québec,CA,-71.21929999999998,46.812730000000045
113,59eb6383b02814ad42001ce4,[DEFUNCT] Mass Feeding 200 Meals per day or more CALVARY CHAPEL,https://massfeeding200mealsperdayormore.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Burbank,California,US,-118.32434999999992,34.19474000000014
114,59ea0c73b028142485000864,Lake Holiday Community Recovery Initiative,https://lakeholiday.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Cross Junction,Virginia,US,-78.31031102643468,39.31885986902156
115,59e6614bb0281427f800014a,Bear Fire 2017,https://bearfire.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59e6614bb0281427f800014a/orbit_four_columns_20171017_062907.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Boulder Creek,California,US,-122.12664999999998,37.12608000000006
116,59e551bdb02814646f000641,Katy Harvey Relief,https://katy.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59e551bdb02814646f000641/orbit_four_columns_Rescue_GL_Phase_3_-_Aug_29.png,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Katy,Texas,US,-95.82332999999994,29.787720000000036
117,59e53b2ab02814646f000343,Karori West Disaster Relief,https://karori.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Wellington,,NZ,174.7360969832731,-41.2851200409495
118,59df84ebb0281466b6000ec2,Montgomery County Texas,https://montgomerycounty.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Montgomery,Texas,US,-95.72450685568519,30.27892976755892
119,59df55d7b0281498e500080b,Santa Rosa Fire  Relief,https://santarosafire.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/59e153d9b0281440e300036e/orbit_four_columns_IMG_0008.JPG,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Santa Rosa,California,US,-122.71243999999996,38.43790000000007
120,59df1ac2b0281466b60003bd,Flood Relief Support Group,https://floodreliefsl.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Colombo,Western,LK,79.84555000000006,6.931940000000054
121,59de9f94b02814b560000dcc,West Feliciana Volunteer Response & Recovery,https://westfeliciana.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Saint Francisville,Louisiana,US,-91.37649999999996,30.779900000000055
122,59dde6cbb02814a41c00331d,Coastal Georgia Relief Hub,https://opensavannah.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Savannah,Georgia,US,-81.09118999999998,32.080910000000074
123,59ddab1db02814a41c002ede,Atlas Fire,https://napavalley.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Napa,California,US,-122.28539999999998,38.29910000000007
124,59dd606eb02814d4f300297d,Sonomacounty.recovers.org,https://sonomacounty.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59dd606eb02814d4f300297d/orbit_four_columns_Screen_Shot_2019-10-26_at_5.06.30_PM.png,"Facilitates recovery in Sonoma, Napa, Lake & Mendocino, focus on Sonoma. Now addressing the Kincade Fire and Long Term Recover from the 2017 Wine Country Fires",Santa Rosa,California,US,-122.71513963866904,38.44186920953326
125,59db1659b0281442390038b0,"Mexico 2017, Sismos y Huracanes",https://mexico.recovers.org,,"Se busca facilitar en las áreas afectadas de México la administración de recursos materiales y humanos en centros de acopio y albergues que pueden sumarse y ayudar haciendo clic en "" Yo represento una organización local"" en la parte superior derecha",Aguas Calientes,Carabobo,VE,-67.69213986900411,10.301364975165155
126,59daf31bb0281446b50085f9,"Bellevue, WA",https://bellevuecert.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Bellevue,Washington,US,-122.18784999999997,47.61002000000008
127,59daa4a6b0281442390030b3,Barrio si,https://tucson.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Tucson,Arizona,US,-110.96975999999995,32.221550000000036
128,59da4c96b02814ba600079bd,Dobbs Ferry Community Recovery Collaborative,https://dobbsferry.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Dobbs Ferry,New York,US,-73.87464999999997,41.015390000000025
129,59d93d64b02814219b0069b9,Goodlettsville Emergency Managrment,https://goodlettsville.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Goodlettsville,Tennessee,US,-86.71331999999995,36.32203000000004
130,59d91263b0281446b50066fa,Rosebud Community Relief,https://rosebud.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Rosebud,Texas,US,-96.97836999999998,31.072560000000067
131,59d7b1ddb02814f884009541,Orlando,https://orlando.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59d7b1ddb02814f884009541/orbit_four_columns_Puerto_Rico_Family_Response.JPG,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Orlando,Florida,US,-81.37738999999993,28.538230000000055
132,59d5c164b02814219b001d94,#JójutlaUnida,https://zapata.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Jojutla,Morelos,MX,-99.18119999999999,18.615560000000073
133,59d3fdb8b02814ba60000902,Verificado19s  Ayuda para los afectados por el  terremoto del 19s,https://verificado19s.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Cuauhtémoc,Ciudad de México,MX,-99.13314999999994,19.431940000000054
134,59cc2143b02814a11e00ecbe,UAEM TEPALCINGO,https://reconstruyendotepalcingo.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Tepalcingo,Morelos,MX,-98.84446999999994,18.594820000000027
135,59cc2079b02814a11e00ecab,ROCAMONY POR MORELOS,https://construyendomorelos.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Cuernavaca,Morelos,MX,-99.23500999999999,18.922640000000058
136,59ca6e8eb028149ddf004d1c,reVIve STX Hurricane Maria Relief,https://revivestx.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Saint Croix,,VI,-64.73875999999996,17.739700000000028
137,59c8256eb0281465720015e4,Albergue de juchitlan,https://oaxacamex.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Oaxaca,Oaxaca,MX,-96.72609999999997,17.06173000000007
138,59c82529b02814848c001394,Lexington Community relief hub,https://lexington.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Lexington,North Carolina,US,-80.25072999999998,35.826230000000066
139,59c69a90b0281478f6000011,Morelos. Coordínación de apoyo a afectados por el sismo. ESCUELA DE ARQUITECTURA UNIVERSIDAD INTERNACIONAL,https://cuernavaca.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Cuernavaca,Morelos,MX,-99.23500999999999,18.922640000000058
140,59c47238b028147ac2000c96,MORELOS Sismo solidaridad. Coordinar la ayuda ordenadamente por la recuperación de Morelos,https://morelos.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/59c5781bb028147fc3001069/orbit_four_columns_Vida.jpeg,"México se levanta 
Es claro el apoyo comunitario y la respuesta de la sociedad, sin embargo es fundamental organizar la ayuda para llegue en tiempo y forma a los lugares que mas se necesita.
Unamos esfuerzos.",Cuernavaca,Morelos,MX,-99.23500999999999,18.922640000000058
141,59c348e7b02814fca10008d2,"Alivio con víveres tras sismo, Septiembre 2017",https://lamixtecaacopio.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Puebla,Puebla,MX,-98.19359616104536,18.996758422775283
142,59c2b7d3b0281481eb00b0b4,CDMX Sismo solidaridad.  Coordinan la ayuda y la recuperación a las víctimas del Sismo.,https://cdmx.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59c2b7d3b0281481eb00b0b4/orbit_four_columns_CDMX3.jpg,Este sitio está diseñado para facilitar la preparación y recuperación de la comunidad. Los residentes pueden solicitar ayuda o inscribirse para donar y ser voluntarios.,Ciudad de México,Distrito Federal,MX,-99.13314999999994,19.431940000000054
143,59c1a1b1b02814351a00bce9,Emerald Recovery Ready,https://emeraldrecovers.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Emerald,Victoria,AU,145.44108000000006,-37.93205999999998
144,59bc4653b02814b862004217,Fleming Island Area Irma Recovery,https://flemingisland.recovers.org,,"Working toward lasting recovery of the area around Fleming Island after the devastation of Hurricane Irma! Residents can request help, or sign up to donate and volunteer. Organizations can help by clicking at the upper right.",Fleming Island,Florida,US,-81.71961999999996,30.102160000000026
145,59ba03e7b02814b8620015a7,Wildfire Relief Fund,https://twinbutte.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59ba03e7b02814b8620015a7/orbit_four_columns_21728182_10155127550524613_6365109993708005167_n.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Alberta,Alberta,CA,-113.01919954599998,59.113151204000076
146,59b95a29b0281428460037ff,Lamar peninsula (Lamar & Holiday Beach),https://lamar.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Rockport,Texas,US,-97.05483999999996,28.027270000000044
147,59b5560cb02814498a000281,AAC Disaster Relief,https://aacdisasterrelief.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59b5560cb02814498a000281/orbit_four_columns_ussaac-logo_high-res.jpg,The United States Society for Augmentative Communication (USSAAC) helps people with severe communication disabilities regain access to lost AAC tools and technologies. This site focuses on meeting their needs in federally-declared disasters.,Usa,Arusha,TZ,36.85000000000008,-3.3666699999999423
148,59b2fb91b02814f63c000f22,Help Irma Atlanta,https://helpirma.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59b2fb91b02814f63c000f22/orbit_four_columns_irma.jpg,Recovers facilitates community preparedness and recovery. Residents can request help or volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right. https://www.facebook.com/groups/helpirma/,Atlanta,Georgia,US,-84.39110999999997,33.74831000000006
149,59b1f113b028144dca00089f,St Thomas USVI Hurricane Irma Relief,https://stthomasusvi.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59b1f113b028144dca00089f/orbit_four_columns_1200px-Flag_of_the_United_States_Virgin_Islands.svg.png,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,St Thomas,St Thomas,VI,-64.93041999999997,18.34899000000007
150,59b1ce68b02814a99c00168b,Eaglecreek Fire Community Board,https://eaglecreek.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Corbett,Oregon,US,-122.28811999999999,45.532520000000034
151,59b04df2b02814e593001c26,Jewish  Community of Tampa,https://jewishtampa.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59b04df2b02814e593001c26/orbit_four_columns_image4.JPG,This site is designed to facilitate community preparedness and recovery. Residents have the opportunity to request help or sign up to donate and volunteer and organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Tampa,Florida,US,-82.45926999999995,27.946530000000052
152,59b03f75b028149b00000216,Volunteer Arlington Emergency Response,https://arlington.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Arlington,Virginia,US,-77.08628999999996,38.89051000000006
153,59ae1d21b02814e5930005b9,Anglesea Community,https://ach.recovers.org,,"A place for community to connect and support each other before, during and after emergencies.",Anglesea,Victoria,AU,144.1869200000001,-38.410499999999956
154,59ada3d3b0281474f90058e5,Deschutes County Community Relief Hub,https://deschutescounty.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59ada3d3b0281474f90058e5/orbit_four_columns_DLVHOvYXkAE31tx.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Bend,Oregon,US,-121.417255201293,43.90241325726599
155,59a7714ab028146f34003ba9,Macclesfield Victoria,https://macclesfieldvic.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Macclesfield,Victoria,AU,145.4756400000001,-37.88949999999994
156,59a5f60cb028143a1f002162,AAC Relief: Hurricane Harvey,https://harveyaac.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/59a5f60cb028143a1f002162/orbit_four_columns_augmentative-commun.-system.gif,Children and adults with severe speech/language disabilities often use Augmentative and Alternative communication (AAC).  Join this national effort to support individuals/family members/other AAC  stakeholders directly impacted by Hurricane Harvey.,Houston,Texas,US,-95.36967999999996,29.76058000000006
157,59a17a90b028143fe5004b85,Our dog rescue in Dallas will help by fostering and saving missed placed hurricane Harvey dogs,https://rockporthurricaneharveydogrescueefforts.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Rockport,Texas,US,-97.05483999999996,28.027270000000044
158,599de195b028141bbc0058bd,Del Mar Recovery,https://delmar.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Del Mar,California,US,-117.26347999999996,32.954890000000034
159,5995ca46b02814233d03216a,Jewish Community of Pinellas and Pasco Counties,https://jewishpinellaspasco.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/59a05f55b02814713400c847/orbit_four_columns_dreidelhats.jpg,"This site is designed to facilitate preparedness and recovery in the Jewish community of Pinellas and Pasco Counties. Residents can request help, donate, or volunteer. Organizations can help by clicking “I Represent a Local Organization” above.",Dade City,Florida,US,-82.20304081675418,28.37934449097825
